  instanceFile;      delaunay; delImprd; delLSFlips; bestTriang; bestTriangImprd; bestTriangFlips;  time; comment
./uniform_048_16.in; 1.320602; 1.320383;          1;   1.320602;        1.320383;               1;  8276; grasp
./uniform_048_17.in; 1.319867; 1.305438;          1;   1.319867;        1.305438;               1;  8188; grasp
./uniform_048_18.in; 1.224969; 1.221172;          1;   1.224969;        1.221172;               1;  8501; grasp
./uniform_048_19.in; 1.348372; 1.348372;          0;   1.348372;        1.348372;               0;  8360; grasp
./uniform_048_20.in; 1.340998; 1.268980;          1;   1.253518;        1.241861;               4;  8283; grasp
./uniform_048_21.in; 1.370846; 1.282924;          2;   1.370846;        1.282924;               2;  8427; grasp
./uniform_048_22.in; 1.336561; 1.310205;          1;   1.336561;        1.310205;               1;  8040; grasp
./uniform_048_23.in; 1.332489; 1.282906;          4;   1.332489;        1.282906;               4;  8097; grasp
./uniform_048_24.in; 1.363836; 1.267329;          1;   1.363836;        1.267329;               1;  8139; grasp
./uniform_048_25.in; 1.326024; 1.228587;          2;   1.326024;        1.228587;               2;  8260; grasp
./uniform_048_26.in; 1.424342; 1.311813;          3;   1.424342;        1.311813;               3;  8224; grasp
./uniform_048_27.in; 1.362934; 1.318108;          2;   1.362934;        1.318108;               2;  8211; grasp
./uniform_048_28.in; 1.311938; 1.311938;          0;   1.311938;        1.311938;               0;  8005; grasp
./uniform_048_29.in; 1.358071; 1.314415;          4;   1.358071;        1.314415;               4;  8458; grasp
./uniform_049_00.in; 1.336526; 1.332659;          1;   1.332258;        1.332258;               0;  8410; grasp
./uniform_049_01.in; 1.289098; 1.270645;          1;   1.289098;        1.270645;               1;  8288; grasp
./uniform_049_02.in; 1.322130; 1.307169;          3;   1.322130;        1.307169;               3;  8888; grasp
./uniform_049_03.in; 1.341122; 1.341122;          0;   1.341122;        1.341122;               0;  8804; grasp
./uniform_049_04.in; 1.276458; 1.276458;          0;   1.276458;        1.276458;               0;  8253; grasp
./uniform_049_05.in; 1.344910; 1.329242;          1;   1.344910;        1.329242;               1;  8982; grasp
./uniform_049_06.in; 1.343919; 1.330182;          1;   1.343919;        1.330182;               1;  8343; grasp
./uniform_049_07.in; 1.320534; 1.320534;          0;   1.320534;        1.320534;               0;  8469; grasp
./uniform_049_08.in; 1.340227; 1.334353;          3;   1.412144;        1.319600;               8;  8778; grasp
./uniform_049_09.in; 1.367937; 1.357084;          2;   1.809700;        1.325401;               8;  8439; grasp
./uniform_049_10.in; 1.273559; 1.270736;          2;   1.273559;        1.270736;               2;  8317; grasp
./uniform_049_11.in; 1.308071; 1.255443;          3;   1.308071;        1.255443;               3;  9124; grasp
./uniform_049_12.in; 1.346160; 1.346160;          0;   1.346160;        1.346160;               0;  8781; grasp
./uniform_049_13.in; 1.373819; 1.285113;          3;   1.373819;        1.285113;               3;  8450; grasp
./uniform_049_14.in; 1.347531; 1.318956;          1;   1.518193;        1.289818;               3;  8553; grasp
./uniform_049_15.in; 1.352936; 1.352936;          0;   1.352936;        1.352936;               0;  7972; grasp
./uniform_049_16.in; 1.289723; 1.280417;          1;   1.289723;        1.280417;               1;  8336; grasp
./uniform_049_17.in; 1.348137; 1.311026;          3;   1.721204;        1.309924;              10;  9195; grasp
./uniform_049_18.in; 1.328588; 1.318427;          1;   1.328588;        1.318427;               1;  8670; grasp
./uniform_049_19.in; 1.332005; 1.315334;          2;   1.332005;        1.315334;               2;  8777; grasp
./uniform_049_20.in; 1.382127; 1.326244;          2;   1.382127;        1.326244;               2;  9223; grasp
./uniform_049_21.in; 1.276365; 1.276365;          0;   1.276365;        1.276365;               0;  8409; grasp
./uniform_049_22.in; 1.331817; 1.276613;          2;   1.331817;        1.276613;               2;  8481; grasp
./uniform_049_23.in; 1.358575; 1.294895;          3;   1.447103;        1.288651;               2;  9432; grasp
./uniform_049_24.in; 1.319892; 1.314151;          1;   1.319892;        1.314151;               1;  8520; grasp
./uniform_049_25.in; 1.300423; 1.271527;          1;   1.300423;        1.271527;               1;  7928; grasp
./uniform_049_26.in; 1.344727; 1.274992;          1;   1.344727;        1.274992;               1;  8864; grasp
./uniform_049_27.in; 1.297796; 1.236294;          1;   1.297796;        1.236294;               1;  8911; grasp
./uniform_049_28.in; 1.352337; 1.270666;          4;   2.699163;        1.258889;              11;  8817; grasp
./uniform_049_29.in; 1.335323; 1.294921;          4;   1.335323;        1.294921;               4;  9955; grasp
./uniform_050_00.in; 1.308627; 1.261114;          1;   1.308627;        1.261114;               1;  9196; grasp
./uniform_050_01.in; 1.335933; 1.335933;          0;   2.021117;        1.303245;              18;  9068; grasp
./uniform_050_02.in; 1.347523; 1.315188;          1;   1.347523;        1.315188;               1;  9589; grasp
./uniform_050_03.in; 1.321317; 1.321317;          0;   1.321317;        1.321317;               0; 10046; grasp
./uniform_050_04.in; 1.278792; 1.268613;          1;   1.278792;        1.268613;               1;  9348; grasp
./uniform_050_05.in; 1.306278; 1.275354;          2;   1.306278;        1.275354;               2;  9520; grasp
./uniform_050_06.in; 1.297599; 1.290681;          1;   1.297599;        1.290681;               1;  9562; grasp
./uniform_050_07.in; 1.359722; 1.272557;          2;   1.359722;        1.272557;               2; 10132; grasp
./uniform_050_08.in; 1.323609; 1.323609;          0;   1.323609;        1.323609;               0;  9845; grasp
./uniform_050_09.in; 1.312416; 1.312416;          0;   1.312416;        1.312416;               0;  9551; grasp
./uniform_050_10.in; 1.338252; 1.338252;          0;   1.338252;        1.338252;               0;  9312; grasp
./uniform_050_11.in; 1.351007; 1.256832;          3;   1.269927;        1.251343;               2;  9596; grasp
./uniform_050_12.in; 1.335843; 1.317314;          2;   1.335843;        1.317314;               2;  9531; grasp
./uniform_050_13.in; 1.310513; 1.310513;          0;   1.310513;        1.310513;               0;  9236; grasp
./uniform_050_14.in; 1.311677; 1.311677;          0;   1.311677;        1.311677;               0; 10932; grasp
./uniform_050_15.in; 1.307663; 1.307663;          0;   2.287530;        1.285271;              10;  9418; grasp
./uniform_050_16.in; 1.318720; 1.318720;          0;   1.318720;        1.318720;               0;  9232; grasp
./uniform_050_17.in; 1.282093; 1.252755;          3;   1.282093;        1.252755;               3; 10178; grasp
./uniform_050_18.in; 1.276540; 1.268073;          1;   1.276540;        1.268073;               1;  9912; grasp
./uniform_050_19.in; 1.311161; 1.311161;          0;   1.757807;        1.308639;              10;  9434; grasp
./uniform_050_20.in; 1.349077; 1.297122;          2;   1.349077;        1.297122;               2;  9713; grasp
./uniform_050_21.in; 1.308171; 1.308171;          0;   1.308171;        1.308171;               0;  9112; grasp
./uniform_050_22.in; 1.267602; 1.267602;          0;   1.267602;        1.267602;               0;  9538; grasp
./uniform_050_23.in; 1.339126; 1.301924;          2;   1.339126;        1.301924;               2; 11704; grasp
./uniform_050_24.in; 1.338366; 1.338366;          0;   1.338366;        1.338366;               0;  9982; grasp
./uniform_050_25.in; 1.351548; 1.351548;          0;   1.570767;        1.287615;              12;  9691; grasp
./uniform_050_26.in; 1.332305; 1.308420;          1;   1.332305;        1.308420;               1;  9788; grasp
./uniform_050_27.in; 1.291530; 1.291530;          0;   1.291530;        1.291530;               0;  9689; grasp
./uniform_050_28.in; 1.358139; 1.329025;          2;   1.358139;        1.329025;               2;  9857; grasp
./uniform_050_29.in; 1.308614; 1.308614;          0;   1.308614;        1.308614;               0;  9799; grasp
./uniform_060_00.in; 1.328801; 1.285813;          2;   1.328801;        1.285813;               2; 17870; grasp
./uniform_060_01.in; 1.389329; 1.321139;          4;   1.389329;        1.321139;               4; 17738; grasp
./uniform_060_02.in; 1.309904; 1.287753;          2;   1.309904;        1.287753;               2; 17968; grasp
./uniform_060_03.in; 1.328167; 1.306290;          1;   1.668403;        1.282636;               7; 18426; grasp
./uniform_060_04.in; 1.386815; 1.343199;          1;   1.386815;        1.343199;               1; 18233; grasp
./uniform_060_05.in; 1.298431; 1.285045;          1;   1.298431;        1.285045;               1; 18932; grasp
./uniform_060_06.in; 1.336733; 1.319965;          1;   1.336733;        1.319965;               1; 18280; grasp
./uniform_060_07.in; 1.298235; 1.298235;          0;   1.298235;        1.298235;               0; 18003; grasp
./uniform_060_08.in; 1.320841; 1.320841;          0;   1.320841;        1.320841;               0; 18676; grasp
./uniform_060_09.in; 1.317582; 1.317582;          0;   2.130609;        1.295939;               7; 18872; grasp
./uniform_060_10.in; 1.319617; 1.269474;          6;   1.319617;        1.269474;               6; 17972; grasp
./uniform_060_11.in; 1.333696; 1.283061;          2;   1.333696;        1.283061;               2; 18469; grasp
./uniform_060_12.in; 1.268720; 1.268720;          0;   1.268720;        1.268720;               0; 18217; grasp
./uniform_060_13.in; 1.396703; 1.375895;          1;   1.396703;        1.375895;               1; 17609; grasp
./uniform_060_14.in; 1.324964; 1.323893;          1;   1.324964;        1.323893;               1; 27083; grasp
./uniform_060_15.in; 1.379021; 1.379021;          0;   1.455145;        1.352033;               7; 18013; grasp
./uniform_060_16.in; 1.358222; 1.316812;          2;   1.358222;        1.316812;               2; 16989; grasp
./uniform_060_17.in; 1.410558; 1.330977;          2;   1.410558;        1.330977;               2; 17811; grasp
./uniform_060_18.in; 1.295941; 1.295941;          0;   1.295941;        1.295941;               0; 18937; grasp
./uniform_060_19.in; 1.319336; 1.290212;          4;   1.319336;        1.290212;               4; 17421; grasp
./uniform_060_20.in; 1.346555; 1.340957;          1;   1.906748;        1.289064;               9; 17997; grasp
./uniform_060_21.in; 1.338400; 1.338400;          0;   1.338400;        1.338400;               0; 17859; grasp
./uniform_060_22.in; 1.345258; 1.345258;          0;   1.345258;        1.345258;               0; 17485; grasp
./uniform_060_23.in; 1.365217; 1.365217;          0;   1.365217;        1.365217;               0; 18741; grasp
./uniform_060_24.in; 1.347570; 1.285896;          7;   1.461564;        1.278338;              10; 18221; grasp
./uniform_060_25.in; 1.332112; 1.331615;          1;   1.332112;        1.331615;               1; 18015; grasp
./uniform_060_26.in; 1.367298; 1.367298;          0;   1.453468;        1.337106;               5; 18557; grasp
./uniform_060_27.in; 1.328296; 1.278248;          7;   1.328296;        1.278248;               7; 18966; grasp
./uniform_060_28.in; 1.316378; 1.271836;          1;   1.316378;        1.271836;               1; 18642; grasp
./uniform_060_29.in; 1.353293; 1.353293;          0;   1.686918;        1.350814;               6; 18856; grasp
./uniform_070_00.in; 1.412618; 1.329684;          1;   1.412618;        1.329684;               1; 32082; grasp
./uniform_070_01.in; 1.361136; 1.361136;          0;   1.361136;        1.361136;               0; 31093; grasp
./uniform_070_02.in; 1.351110; 1.331061;          1;   1.351110;        1.331061;               1; 32894; grasp
./uniform_070_03.in; 1.391722; 1.301287;          2;   1.391722;        1.301287;               2; 31567; grasp
./uniform_070_04.in; 1.342634; 1.332121;          1;   1.342634;        1.332121;               1; 29680; grasp
./uniform_070_05.in; 1.318324; 1.318324;          0;   1.318324;        1.318324;               0; 31470; grasp
./uniform_070_06.in; 1.305617; 1.305617;          0;   1.305617;        1.305617;               0; 30042; grasp
./uniform_070_07.in; 1.350727; 1.322943;          1;   1.350727;        1.322943;               1; 31420; grasp
./uniform_070_08.in; 1.333984; 1.305372;          2;   1.705066;        1.296393;              15; 34243; grasp
./uniform_070_09.in; 1.310355; 1.308343;          1;   1.310355;        1.308343;               1; 31220; grasp
./uniform_070_10.in; 1.373264; 1.373264;          0;   1.373264;        1.373264;               0; 31607; grasp
./uniform_070_11.in; 1.327164; 1.314908;          3;   1.327164;        1.314908;               3; 32176; grasp
./uniform_070_12.in; 1.324743; 1.320277;          1;   1.324743;        1.320277;               1; 32281; grasp
./uniform_070_13.in; 1.303387; 1.303387;          0;   1.303387;        1.303387;               0; 32098; grasp
./uniform_070_14.in; 1.354633; 1.347647;          1;   1.468989;        1.325932;               6; 32086; grasp
./uniform_070_15.in; 1.341574; 1.331103;          2;   1.341574;        1.331103;               2; 32633; grasp
./uniform_070_16.in; 1.339716; 1.339716;          0;   1.745688;        1.333022;               7; 30975; grasp
./uniform_070_17.in; 1.326393; 1.324675;          1;   1.326393;        1.324675;               1; 33244; grasp
./uniform_070_18.in; 1.334404; 1.332105;          1;   1.334404;        1.332105;               1; 31481; grasp
./uniform_070_19.in; 1.340669; 1.318475;          1;   1.340669;        1.318475;               1; 31457; grasp
./uniform_070_20.in; 1.355258; 1.301565;          3;   1.355258;        1.301565;               3; 32708; grasp
./uniform_070_21.in; 1.332921; 1.332921;          0;   1.332921;        1.332921;               0; 32714; grasp
./uniform_070_22.in; 1.354488; 1.299319;          3;   1.354488;        1.299319;               3; 31493; grasp
./uniform_070_23.in; 1.313950; 1.313950;          0;   1.313950;        1.313950;               0; 31415; grasp
./uniform_070_24.in; 1.330460; 1.306561;          2;   1.330460;        1.306561;               2; 32118; grasp
./uniform_070_25.in; 1.356315; 1.297752;          4;   1.356315;        1.297752;               4; 31417; grasp
./uniform_070_26.in; 1.348594; 1.308829;          4;   1.348594;        1.308829;               4; 33482; grasp
./uniform_070_27.in; 1.364507; 1.352636;          3;   1.861517;        1.325543;              10; 31562; grasp
./uniform_070_28.in; 1.340511; 1.340511;          0;   1.340511;        1.340511;               0; 30652; grasp
./uniform_070_29.in; 1.351858; 1.294403;          3;   1.396782;        1.291358;              11; 34382; grasp
